ticker,company,sector,industry,source_bucket,thesis_tag,style_tag,short_reason,possible_disqualifier,mkt_cap_tier,geography,already_analyzed,priority,triage_rec,confidence,as_of_date
MCD,McDonald's Corp.,Consumer,Quick Service Restaurants,large_cap_us_quality|consumer_quality,dominant_ecosystem,compounder,Global QSR franchise model; real estate optionality,Consumer health trends; franchisee tension,mega,US,False,medium,no,high,2026-04-16
MCK,McKesson Corp.,Healthcare,Pharmaceutical Distribution,large_cap_us_quality|healthcare_quality,sector_leader,compounder,Drug distribution oligopoly; oncology/specialty pivot,Thin distribution margins; opioid liability tail,large,US,False,medium,no,medium,2026-04-16
MCO,Moody's Corp.,Financials,Credit Ratings / Analytics,tracked|seed,monopoly_power,compounder,Credit ratings oligopoly; debt issuance tailwind,Issuance volume cyclicality; regulatory risk,large,US,True,medium,no,high,2026-04-16
MKTX,MarketAxess Holdings Inc.,Financials,Electronic Bond Trading,large_cap_us_quality|financial_quality,secular_growth,compounder,Electronic bond trading shift; market structure tailwind,Bloomberg competition; dealer internalization,large,US,False,medium,no,medium,2026-04-16
MPWR,Monolithic Power Systems Inc.,Technology,Analog / Power Semiconductors,semis_and_infra,secular_growth,compounder,Power management chips; AI server content growth,Customer concentration; valuation premium,large,US,False,medium,no,medium,2026-04-16
MSC,MSC Industrial Direct Co.,Industrials,Industrial Distribution,industrial_compounders,quality_compounder,cyclical,Industrial distribution; vending/ecommerce channels,Mid-cap; share loss to larger distributors,mid,US,False,medium,no,low,2026-04-16
MSCI,MSCI Inc.,Financials,Index / Analytics,tracked|large_cap_us_quality|financial_quality,monopoly_power,compounder,Index/ESG data monopoly; passive flow beneficiary,ESG backlash; alternative index competition,large,US,True,medium,no,high,2026-04-16
NDAQ,Nasdaq Inc.,Financials,Financial Exchanges / Technology,large_cap_us_quality|financial_quality,monopoly_power,compounder,Exchange + anti-crime tech; regulatory data moat,Exchange competition; integration execution,large,US,False,medium,no,medium,2026-04-16
NFLX,Netflix Inc.,Communication Services,Streaming Entertainment,large_cap_us_quality,dominant_ecosystem,compounder,Streaming content leader; ad tier + gaming expansion,Content cost escalation; competition saturation,mega,US,False,medium,no,high,2026-04-16
NOVO-B.CO,Novo Nordisk A/S,Healthcare,Pharmaceuticals,tracked|large_cap_europe_quality,sector_leader,compounder,GLP-1 market leader; obesity + diabetes dual growth,Competition from LLY; manufacturing capacity,mega,Europe,True,medium,no,high,2026-04-16
NSC,Norfolk Southern Corp.,Industrials,Railroads,industrial_compounders,monopoly_power,compounder,Eastern rail duopoly with CSX; intermodal growth,East Palestine aftermath; volume cyclicality,large,US,False,medium,no,medium,2026-04-16
NVO,Novo Nordisk A/S (ADR),Healthcare,Pharmaceuticals,healthcare_quality,sector_leader,compounder,ADR of NOVO-B.CO; GLP-1 leader already tracked,Duplicate of NOVO-B.CO; ADR premium risk,mega,Europe,False,medium,no,low,2026-04-16
ON,ON Semiconductor Corp.,Technology,Semiconductors,semis_and_infra,secular_growth,cyclical,SiC power chips for EV + industrial electrification,EV adoption pace; cyclical auto demand,large,US,False,medium,no,medium,2026-04-16
ONTO,Onto Innovation Inc.,Technology,Semiconductor Equipment,semis_and_infra,secular_growth,cyclical,Advanced packaging inspection; semiconductor metrology,Mid-cap; narrow niche; cyclical WFE spending,mid,US,False,medium,no,low,2026-04-16
ORSTED.CO,Orsted A/S,Utilities,Offshore Wind / Renewables,tracked|large_cap_europe_quality,turnaround,recovery,Offshore wind leader; post-impairment recovery,Project write-downs; capital intensity risk,large,Europe,True,medium,no,low,2026-04-16
PAYX,Paychex Inc.,Technology,Payroll / HR Services,large_cap_us_quality,quality_compounder,compounder,SMB payroll leader; recurring revenue base,ADP competition; macro sensitivity in SMB,large,US,False,medium,no,medium,2026-04-16
PG,Procter & Gamble Co.,Consumer,Household / Personal Care,consumer_quality,dominant_ecosystem,compounder,Staples brand portfolio; global distribution moat,Modest organic growth; private label pressure,mega,US,False,medium,no,high,2026-04-16
PH,Parker-Hannifin Corp.,Industrials,Motion & Control Technologies,industrial_compounders,quality_compounder,compounder,Motion/control leader; aerospace + industrial mix,Cyclical demand; acquisition integration pace,large,US,False,medium,no,medium,2026-04-16
POOL,Pool Corp.,Consumer,Pool Supplies Distribution,seed|consumer_quality,quality_compounder,compounder,Pool supply distribution monopoly; aftermarket recurring,Housing/construction cycle exposure,large,US,False,medium,no,high,2026-04-16
RKT.L,Reckitt Benckiser Group plc,Consumer,Household / Health Products,large_cap_europe_quality,quality_compounder,recovery,Household brands portfolio; restructuring underway,Brand weakness; litigation overhang,large,Europe,False,medium,no,low,2026-04-16
RLI,RLI Corp.,Financials,Specialty Insurance,financial_quality,quality_compounder,compounder,Specialty insurance underwriter; long dividend streak,Mid-cap; niche market limits growth,mid,US,False,medium,no,medium,2026-04-16
RMS.PA,Hermes International SCA,Consumer,Luxury Goods,tracked|large_cap_europe_quality,monopoly_power,compounder,Ultimate luxury brand; scarcity model pricing power,Extreme valuation; family governance risk,mega,Europe,True,medium,no,high,2026-04-16
ROL,Rollins Inc.,Consumer,Pest Control Services,large_cap_us_quality,quality_compounder,compounder,Pest control leader; recurring revenue + route density,Valuation premium for modest growth business,large,US,False,medium,no,high,2026-04-16
RSG,Republic Services Inc.,Industrials,Waste Management,industrial_compounders,quality_compounder,compounder,Waste collection oligopoly; recurring revenue + pricing,Valuation premium; regulatory landfill risk,large,US,False,medium,no,high,2026-04-16
SBUX,Starbucks Corp.,Consumer,Coffee / QSR,large_cap_us_quality|consumer_quality,quality_compounder,compounder,Global coffee brand; loyalty + mobile app ecosystem,China macro; labor cost pressure; competition,large,US,False,medium,no,medium,2026-04-16
SHE.L,Shell plc,Energy,Integrated Oil & Gas,sector_leader,sector_leader,cyclical,Integrated oil major; energy transition exposure,Commodity oil exposure; energy transition risk,mega,Europe,False,medium,no,low,2026-04-16
SIE.DE,Siemens AG,Industrials,Industrial Conglomerate / Automation,large_cap_europe_quality|sector_leader,sector_leader,compounder,Industrial automation + digital industries leader,Conglomerate complexity; European macro drag,mega,Europe,False,medium,no,medium,2026-04-16
SNY,Sanofi SA,Healthcare,Pharmaceuticals,large_cap_europe_quality,high_fcf_yield,value,Diversified pharma; immunology pipeline + Dupixent,Dupixent genericization timeline; pipeline gaps,mega,Europe,False,medium,no,medium,2026-04-16
SPGI,S&P Global Inc.,Financials,Credit Ratings / Data,tracked|seed,monopoly_power,compounder,Ratings oligopoly + indices; IHS Markit data moat,Issuance cyclicality; regulatory scrutiny,mega,US,True,medium,no,high,2026-04-16
SSNC,SS&C Technologies Holdings Inc.,Technology,Financial Software,large_cap_us_quality,quality_compounder,value,Financial software platform; fund admin lock-in,Leverage from acquisitions; integration execution,large,US,False,medium,no,medium,2026-04-16
STE,STERIS plc,Healthcare,Sterilization / Infection Prevention,healthcare_quality,quality_compounder,compounder,Sterilization/infection prevention; recurring consumables,Hospital capex cycle; modest growth profile,large,US,False,medium,no,medium,2026-04-16
STMN.SW,Straumann Holding AG,Healthcare,Dental Implants,large_cap_europe_quality,secular_growth,compounder,Dental implant leader; clear aligner growth,Premium valuation; reimbursement sensitivity,large,Europe,False,medium,no,medium,2026-04-16
TDG,TransDigm Group Inc.,Industrials,Aerospace Components,tracked|seed|industrial_compounders,monopoly_power,compounder,Sole-source aerospace aftermarket; extreme pricing power,Leverage profile; regulatory scrutiny on pricing,large,US,True,medium,no,high,2026-04-16
TPX,Tempur Sealy International Inc.,Consumer,Mattresses / Sleep Products,large_cap_us_quality|consumer_quality,quality_compounder,cyclical,Mattress leader; housing cycle exposure,DTC disruption; consumer discretionary risk,large,US,False,medium,no,low,2026-04-16
UNP,Union Pacific Corp.,Industrials,Railroads,tracked|industrial_compounders,monopoly_power,compounder,Western rail duopoly; pricing power + PSR efficiency,Volume cyclicality; regulatory service mandates,mega,US,True,medium,no,high,2026-04-16
VRSK,Verisk Analytics Inc.,Technology,Data Analytics / Insurance,tracked|large_cap_us_quality,monopoly_power,compounder,Insurance data/analytics monopoly; mission-critical,Modest organic growth; limited reinvestment runway,large,US,True,medium,no,high,2026-04-16
XPO,XPO Inc.,Industrials,LTL Trucking / Logistics,industrial_compounders,turnaround,recovery,LTL turnaround post-spinoffs; margin improvement story,Execution risk; ODFL quality gap,large,US,False,medium,no,medium,2026-04-16
YUM,Yum! Brands Inc.,Consumer,Quick Service Restaurants,large_cap_us_quality|consumer_quality,quality_compounder,compounder,Asset-light franchise model; international expansion,Franchisee health risk; China exposure via YUMC,large,US,False,medium,no,medium,2026-04-16
CAT,Caterpillar Inc.,Industrials,Construction & Mining Equipment,tracked,sector_leader,cyclical,Infrastructure spending beneficiary; pricing power,Deep cyclical; construction downturn exposure,mega,US,True,low,no,medium,2026-04-16
CVS,CVS Health Corp.,Healthcare,Healthcare Services / Pharmacy,tracked,mean_reversion,recovery,Integrated pharmacy/insurance; depressed valuation,PBM margin pressure; execution complexity,large,US,True,low,no,medium,2026-04-16
FDX,FedEx Corp.,Industrials,Express Delivery / Logistics,tracked,mean_reversion,recovery,DRIVE cost restructuring; margin expansion potential,E-commerce volume competition; execution risk,large,US,True,low,no,medium,2026-04-16
LIN,Linde plc,Materials,Industrial Gases,tracked,monopoly_power,compounder,Industrial gas oligopoly; take-or-pay contracts,Capital intensity; modest organic growth,mega,Europe,True,low,no,high,2026-04-16
MMM,3M Co.,Industrials,Diversified Industrial,tracked,turnaround,recovery,Post-spinoff focus; litigation resolution progress,Legacy liability tail; margin erosion trend,large,US,True,low,no,low,2026-04-16
MRK,Merck & Co. Inc.,Healthcare,Pharmaceuticals,tracked,high_fcf_yield,value,Keytruda franchise; strong current cash generation,Keytruda patent cliff 2028; pipeline adequacy,mega,US,True,low,no,high,2026-04-16
RACE,Ferrari N.V.,Consumer,Luxury Automobiles,tracked,monopoly_power,compounder,Luxury auto scarcity model; pricing power unmatched,EV transition execution; extreme valuation,large,Europe,True,low,no,high,2026-04-16
UMG.AS,Universal Music Group N.V.,Communication Services,Music / Entertainment,tracked,monopoly_power,compounder,Music catalog monopoly; streaming royalty beneficiary,Artist power shift; streaming rate pressure,large,Europe,True,low,no,high,2026-04-16
ZTS,Zoetis Inc.,Healthcare,Animal Health,tracked,sector_leader,compounder,Animal health leader; pet humanization secular trend,Valuation premium; generic competition risk,large,US,True,low,no,high,2026-04-16
